Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2025-01-01,13:00:00,1.6678651087305187,0.5334610919763215,234.37545632889191,13.993250848002557,17.252809422983578,15.045538810504992,14.312449973423721
2025-01-01,14:00:00,1.5000373196390533,0.8938925830509576,220.76926197419306,3.463740913592774,3.585112238155801,7.399758474162194,23.751225277738087
2025-01-01,15:00:00,1.508724804193886,0.7885972112245307,230.2374348287847,21.121590830871327,16.00006963527363,14.128807573042005,23.02373714560328
2025-01-01,16:00:00,2.1733323362774577,0.15167487973275118,231.40586856357572,15.776505688075842,11.054141514370905,19.857408979110346,6.458313362569603
2025-01-01,17:00:00,3.386160373977308,0.31172206779554823,231.96468342690702,4.643458932370037,7.931073639799264,22.535314108621282,18.86959350073756
2025-01-01,18:00:00,2.8756976025316368,0.24848913981446574,237.40517107681995,4.158717550937192,2.6343005715818713,22.61604248129739,22.138871048393995
2025-01-01,19:00:00,2.1017602710892307,0.743946292572677,236.00807640180636,22.921416847041627,17.30591517817825,17.33673338082265,22.81147754925562
2025-01-01,20:00:00,3.8651909209730873,0.03353243473577938,238.23715278380334,17.391606047575806,3.145464163594307,27.130793249815717,8.404287716494071
2025-01-01,21:00:00,1.26721623358623,0.5698896848713165,242.94649784626384,21.073596384285377,6.195757184181985,24.522235419183282,29.69085569009147
2025-01-01,22:00:00,2.1067955669437,0.7624586857406905,244.38957216148282,22.21651470649215,5.8009106392487375,22.711443440958764,1.0079637928427854
2025-01-01,23:00:00,2.514990138115304,0.8767656367617495,241.54369228679482,15.150764097111411,17.428280683817086,1.6681656504138187,14.193274221726506
2025-01-02,00:00:00,3.0083849131936975,0.34208174871590746,248.66571087864804,13.901266090365949,13.45405988417796,0.20633886658947942,31.208505941425344
2025-01-02,01:00:00,4.818467787661575,0.8212573046720129,220.54697748029085,11.899830437382775,15.933627943827446,6.373418315864189,22.555716842216093
2025-01-02,02:00:00,1.5982058018709786,0.11063173695520723,225.87333957050637,9.289771519195742,5.00935797584998,19.905707817403567,10.446497300434409
2025-01-02,03:00:00,3.3282894112748638,0.8464522917345182,220.22688624934426,11.995707099750371,12.497481992139978,12.335924666476375,27.79812477372191
2025-01-02,04:00:00,3.7582801287412337,0.12748866233198242,239.4242414246381,19.799232081793598,11.434919662874973,12.072187778979352,22.695637766242935
2025-01-02,05:00:00,0.7554772699599874,0.39728729056036727,246.9409164684996,15.844238913348025,16.65660753576542,26.537606646888413,31.849744378255487
2025-01-02,06:00:00,3.841496685457911,0.7972953657795536,227.30446889728898,22.52803566896146,18.12174120962521,26.866885443955162,29.401007447592935
2025-01-02,07:00:00,1.4378826802801035,0.14991742734877378,247.8110363438892,12.197740330721318,0.24313542954773615,27.275257921607572,24.404316881449386
2025-01-02,08:00:00,0.8577837614190373,0.22925139523264149,221.80802170868682,15.963060310531343,13.480398381175853,9.41634229545082,19.52710701243256
2025-01-02,09:00:00,5.718870454893333,0.7222525683930663,248.03308080416542,16.52007372111574,1.0367159823945804,20.731674382177854,5.327285026700936
2025-01-02,10:00:00,5.8109761819100765,0.7200365365460744,230.54868061718904,15.609034733045487,10.977173301547118,8.14899543823109,10.453320715415352
2025-01-02,11:00:00,4.946185414640536,0.6411476328852973,223.0426248534765,18.160576780966874,5.752654580873564,5.718294992233494,16.76397891668341
2025-01-02,12:00:00,2.175375730453539,0.6939484444671,234.57615277558978,7.460969772620544,6.135531990442824,5.538973720421076,23.971971480255547
2025-01-02,13:00:00,1.0371966270351112,0.5427244433475962,227.70329703161525,13.784366883553185,7.0591700690471315,10.263228625907821,20.548314208612194
2025-01-02,14:00:00,4.263281645816862,0.25179905890695276,228.5461870588577,4.397170464591996,12.425848980992203,12.898728593394651,11.52738103838118
2025-01-02,15:00:00,2.920838715567807,0.34569599350391944,229.2186989477886,10.843760535830688,6.680999313375384,24.92847513165205,0.25857431158842203
2025-01-02,16:00:00,1.1712102916462834,0.18159771680142567,244.0907769349799,13.216342578289082,14.653981011805609,3.5967328041813627,19.849568876032556
2025-01-02,17:00:00,3.223473005611986,0.9084505613336283,236.17483830025765,17.001157969545865,8.090547711477393,22.047775421846826,11.425039542489724
2025-01-02,18:00:00,0.6891368661337012,0.5833917947661205,229.3392309746801,23.86221420948268,1.3670640061991723,15.94364742567916,29.384332028421404
2025-01-02,19:00:00,5.501262211433302,0.4008514167636399,238.31001349932754,15.814974530612185,15.675196849682145,8.638360280279775,0.9578506108193396
2025-01-02,20:00:00,1.923289898800093,0.4620058036441327,241.4845202266958,19.102660072060875,5.71516649185412,14.784587535984738,23.393112452231634
2025-01-02,21:00:00,4.143872563946901,0.9472833396118153,228.17872002200602,13.644119368389664,8.655337591985253,8.998262093310679,37.65896950024262
2025-01-02,22:00:00,2.21441091849176,0.1533514031160802,232.40647304576055,16.584392721655618,13.708877664438031,17.88245865714918,6.97637068445998
2025-01-02,23:00:00,3.3603741164779595,0.5862298320167972,223.65658280010842,3.6314409710767888,6.64912314297424,13.015317685657326,18.865979630023816
2025-01-03,00:00:00,3.506906536388038,0.505888678884466,225.4344804860404,7.851006359362481,1.1317131229343125,4.932165872366362,3.656879672685527
2025-01-03,01:00:00,1.5166995053903987,0.6114542354346478,240.4335356189495,10.322621143718191,7.478420940256272,3.497492236670902,25.027276490454106
2025-01-03,02:00:00,5.832715452705072,0.01811018382084051,225.4431504308688,12.867347165149813,18.888971653886067,16.400870462163905,22.021267223849023
2025-01-03,03:00:00,4.76323052848613,0.8721239089441515,235.7549015100118,3.049921146554826,12.834687945971163,27.072390998583103,16.294620968513293
2025-01-03,04:00:00,5.66724417860304,0.9321182824836124,241.27138785167298,5.220554243726307,13.42958297334414,10.318730596730566,20.85508085894965
2025-01-03,05:00:00,5.421550427352068,0.5651331835892089,223.2063076928423,8.366729079200033,12.645643072752797,21.990003216678698,35.86298633876041
2025-01-03,06:00:00,3.7884498834609683,0.6966508238768923,237.01936658886711,24.345251890724164,3.979842779188736,19.75984064819301,7.8517720924426815
2025-01-03,07:00:00,5.570308292627143,0.9224993811772957,227.6968835110409,9.620981163370168,8.366677282045602,27.94664742928443,0.9025804682138894
2025-01-03,08:00:00,0.9867087612855572,0.7072386343133986,248.8878062571274,13.086944336577899,15.018795967266366,24.629430518974225,34.46659538796404
2025-01-03,09:00:00,1.5779057433052985,0.15253904291426135,234.50636940159774,6.510247392983038,2.027457951063183,16.99815776716389,23.08468329551626
2025-01-03,10:00:00,0.7487500890079594,0.5762883601668132,244.17977649325474,16.04794163474267,5.557055521794245,19.71091494702322,35.6263382184737
2025-01-03,11:00:00,2.289316819197954,0.6067150463828559,236.50679626468786,8.45571395686741,5.526382169317072,26.951593997521044,23.877808936526904
2025-01-03,12:00:00,2.637725093292151,0.424130671302386,221.30237598564457,6.760829304083816,8.64037855189012,11.985563537608044,32.4064435983881
2025-01-03,13:00:00,1.9924196747564276,0.7364442356247228,238.99454126782067,13.881170454257518,19.607374818843702,9.803841175733321,17.186934534205918
2025-01-03,14:00:00,5.058056300335611,0.9343670147690148,248.54210026619972,2.126633380689679,1.3500509336764388,0.3243325090558902,29.99439725153075
2025-01-03,15:00:00,2.462143296814741,0.9255685129067763,238.04835460438994,2.1762727509321826,10.374019887611901,24.796532225743928,36.52165867559424
2025-01-03,16:00:00,2.0451398032805943,0.4508393714041321,244.5756657828037,7.038582609342729,3.587293640244209,24.029421012100947,22.88491854888825
2025-01-03,17:00:00,3.4848284573703667,0.11323804584075525,246.52619390045223,2.844591337518886,19.413530908194883,3.1336355430045417,7.2314060224951815
2025-01-03,18:00:00,1.2750832373611947,0.9848411989623346,226.84239315846798,4.484592345005902,2.266070094549284,17.305721433981006,10.751904601207926
2025-01-03,19:00:00,4.912083394147218,0.8388980864459341,226.3613451972468,9.793794934791286,8.072020047231824,13.919450945006622,7.945783075896231
2025-01-03,20:00:00,0.9100285402387396,0.12466268120326685,238.32942966552974,20.459470630335694,14.757699696692123,3.561272865273344,9.874281103829317
2025-01-03,21:00:00,5.927878151302846,0.9208418826173723,232.33085409420113,15.157118797493919,14.091088560548906,29.417046811821706,12.256617974041454
2025-01-03,22:00:00,4.7473462311316155,0.8698963620621283,245.1958390860016,13.791357696997578,8.454572737878646,6.440876623900663,22.20535147012754
2025-01-03,23:00:00,1.5929362484379483,0.5188380571260721,247.00069370194035,8.750242933786797,6.930483359054365,2.0170254027168344,23.51966517855331
2025-01-04,00:00:00,0.5303716441798132,0.5912754357449292,230.60264137908155,23.430335546954776,7.952247571057411,17.845421385057286,17.059989889674444
2025-01-04,01:00:00,4.985037856501588,0.39900270387013026,227.10611676923446,11.131345948455408,5.285525263172786,22.16600031399098,24.616831192833416
2025-01-04,02:00:00,4.387715391161894,0.05476163882203133,243.41576545731584,4.003133636302744,4.106658774135996,0.9733033814156089,3.262997024454637
2025-01-04,03:00:00,4.50953942422543,0.3351972416459009,228.24418106644407,16.19252987070943,9.6607939511778,19.761529161810664,3.5115294823263987
2025-01-04,04:00:00,4.741986906772701,0.8028534485980114,244.67842955541036,4.618283049961832,5.370675121352146,15.968756278543633,6.873178414306338
2025-01-04,05:00:00,0.9072455845374969,0.004632023004602859,232.71214760946287,9.940132284438917,5.749233297945002,3.0979502662514524,20.72309992161379
2025-01-04,06:00:00,2.471561506993499,0.3334991716911442,240.02649697874412,13.670474590509604,13.13512126949114,5.175716308390862,8.559787147932543
2025-01-04,07:00:00,1.1372798273882134,0.3981686935909433,222.86605941504004,22.107118067759043,19.370746633997843,17.039228919482415,11.331376139703092
2025-01-04,08:00:00,5.247068842315764,0.5373956029379229,238.7157797402972,13.351571347822729,12.072744011187503,8.89072840539865,16.012513446919762
2025-01-04,09:00:00,3.9281396975515683,0.9198556164127605,233.55303036211689,18.15195161872828,1.5395893412993256,28.14947185953948,32.47464496041519
2025-01-04,10:00:00,2.3199391366895705,0.34634599436596125,237.59825389526424,24.834787296978618,1.5116722770813396,24.562206884521522,0.5544854365144047
2025-01-04,11:00:00,0.8495709265731299,0.3469532018962277,225.0404262323459,5.024249757653577,19.02846441691132,29.50701619540989,25.975152809464895
2025-01-04,12:00:00,2.210402769436142,0.7375012481097484,242.10621234832547,8.318825086948948,5.945815806146673,7.79012516851242,26.755061241627413
2025-01-04,13:00:00,2.2885082711471085,0.45221794088980716,245.88391232629687,11.075249738745867,1.8413397216495087,29.09170898393931,31.94623121426546
2025-01-04,14:00:00,4.5128339808593525,0.22460482293998196,226.50219400272326,11.702048106393121,11.980891743007632,12.937016093746736,37.31011756241253
2025-01-04,15:00:00,4.006566092453673,0.4524395161326934,222.87143666560485,11.453484731107553,12.472975565805323,10.42556385941264,0.8055139579715931
2025-01-04,16:00:00,5.3796700841697955,0.14085702037979986,220.7091575813901,22.875053058800763,12.970096402373763,1.5104858090805973,6.151348220528647
2025-01-04,17:00:00,3.097182088390721,0.1763869865062233,239.259145013298,18.422750822737697,5.348040557150826,1.5829577357880786,35.446851762239724
2025-01-04,18:00:00,1.1577683526606593,0.49836777273947974,238.21282108266342,15.981819924086187,0.3022136842895007,20.76033767839964,18.340742487480615
2025-01-04,19:00:00,4.422846329726473,0.4189254495045479,236.4009223814221,9.115572510843988,19.300307389089436,13.737869833020838,22.58362555733854
2025-01-04,20:00:00,4.684317767392936,0.9148459010681,226.95841288347927,20.947178837089776,5.01786091382205,6.795648781083171,26.521088148925895
2025-01-04,21:00:00,3.5870245866322295,0.3623938991166331,231.72717987716544,23.966391764154746,13.52052576105095,18.41910918975698,27.162664179825494
2025-01-04,22:00:00,4.740319489750085,0.5805883502780435,237.8342900555852,20.887560498655212,14.132597397574191,7.585743547503335,37.26961613266033
2025-01-04,23:00:00,3.215875780004149,0.6322642879195304,234.90300576577508,2.035997419403877,12.200148341589713,17.32895263033268,39.87797669646679
2025-01-05,00:00:00,3.3750305616009673,0.013094456588333636,249.6335656064466,16.637231514218364,6.258147884272964,10.77626240948071,28.806298437237608
2025-01-05,01:00:00,2.851475600972023,0.6635373720167106,224.093192576702,3.176113773168317,5.421925075281315,24.706566798354572,11.488848368206032
2025-01-05,02:00:00,0.6398051970925236,0.17803596686975143,240.85433662142782,7.924966067675602,11.953365654054062,24.62088482300338,35.190096091773746
2025-01-05,03:00:00,1.0934028484631746,0.9610703174694551,232.12956304312877,3.369068107998749,17.32191267223383,14.32051194367204,1.9688365816304643
2025-01-05,04:00:00,0.6728605212770384,0.14866272775311296,232.84598844776843,15.887295417835919,18.934674578467913,10.524573280050468,9.243234114979849
2025-01-05,05:00:00,4.000257261950792,0.41462412372702373,241.52793296974528,17.791568010329954,2.1181160880751526,10.876793896772837,35.89542869854859
2025-01-05,06:00:00,2.2289578959197964,0.08534966807864386,240.7730845397311,4.633215675515817,3.096572251954397,24.171435770046536,10.247660577574198
2025-01-05,07:00:00,3.297138801405865,0.9968742518459474,249.73767981106565,10.828294310034527,18.89472517566159,9.84538448392836,8.82604238486994
2025-01-05,08:00:00,5.491615606593512,0.5021950103312426,223.85182868362375,12.493439705977467,14.730704566695852,6.271781211205381,5.52501172560989
2025-01-05,09:00:00,1.8711072603188121,0.5953850173200438,223.12328948152498,10.488219500501081,17.659876496595462,2.540650256259205,34.36447030587666
2025-01-05,10:00:00,2.7571060766959636,0.06707647738842748,241.73016451386223,4.78357501115944,4.052652682706864,14.000793626532252,20.002330367643467
2025-01-05,11:00:00,4.655531261986768,0.7499604703991778,237.35160751019228,11.635799174311934,11.751717422188037,14.463962967595256,26.99572812216619
2025-01-05,12:00:00,1.7583899102039235,0.20990559309558576,228.22481999679417,19.277095099593616,14.022791888349474,25.227261312087215,9.562655363001188
2025-01-05,13:00:00,0.9233895040583615,0.8980542894407137,222.38258106966958,3.633176284264876,13.602237708939453,6.637160893381919,30.32161684044866
2025-01-05,14:00:00,2.093632991025724,0.20513964048200717,222.56974748789293,3.8441403238837792,8.163033817333963,11.429738210051998,30.40022179848394
2025-01-05,15:00:00,1.3867170798970243,0.19068772066366657,246.82572623992354,10.159739712227637,0.30789783382616953,24.252172166810727,12.503920996332006
2025-01-05,16:00:00,5.613337087884152,0.03654966784809488,225.75601974156228,23.659691367235276,11.658521136085263,24.708708322469207,16.427305320411314
2025-01-05,17:00:00,4.944662087604293,0.47206694510999925,229.70114686346562,17.377170874627023,5.062030783592175,11.538332279363047,8.387611097208033
2025-01-05,18:00:00,3.9837206608073292,0.5648411332626164,226.79969206680965,17.60940900346899,9.005084922857806,13.773720698600426,39.062440932916175
2025-01-05,19:00:00,5.293033246032447,0.06570863942835237,230.6498891749581,10.324159789270894,19.151620301676346,9.098576725478488,25.824103082336464
2025-01-05,20:00:00,4.920196422945129,0.7755276166950106,222.0827152823828,15.654198197796385,7.980706352848694,27.976646352579362,37.38175522862062
2025-01-05,21:00:00,1.5261353238731972,0.4532888347480276,235.57179372724812,2.2330172326380975,16.796032133288534,3.559312972247409,12.135421745165328
2025-01-05,22:00:00,5.409074491694878,0.52439026932758,222.02837690776644,16.63020906741947,3.7708121149850227,28.012482690044102,31.27563651987559
2025-01-05,23:00:00,3.466382330536079,0.44076274693822814,244.01069523467083,23.005599794253445,13.449209960500577,20.515993555060298,30.63434575538968
2025-01-06,00:00:00,4.940920853402344,0.400763060875326,227.011362457313,16.08918977193084,19.54013908877887,15.947164580601935,27.66622607466166
2025-01-06,01:00:00,5.428502149579213,0.5596403313082179,236.2003574381353,22.095067649725937,2.037862017458736,0.9797718235348762,38.62555901067202
2025-01-06,02:00:00,2.2490191123452514,0.1552402459307125,246.40237262684374,18.651380275720157,0.16639884454384024,14.267885754660249,15.742213444252622
2025-01-06,03:00:00,1.105285584902222,0.18192813049527112,239.52632107141582,4.772843577284876,8.671655852652286,12.232443150081968,5.228692943590292
2025-01-06,04:00:00,1.7536433939806793,0.8617856210135173,235.98873359654004,22.75642606757436,1.852509661027344,4.836564359253677,26.86835436976243
2025-01-06,05:00:00,2.8490928374444096,0.9461154621336327,229.73001259346125,3.528208420182822,14.967686993524627,19.692288105019706,29.172392019088246
2025-01-06,06:00:00,4.999081212573712,0.37330931627975295,229.99005739174595,14.281251868598567,18.29097327697118,29.134527221048575,23.002422938352588
2025-01-06,07:00:00,5.234018207909889,0.27074467314355377,240.08460865594571,5.269153847249527,8.680419454175176,16.865664331935754,8.27271572533585
2025-01-06,08:00:00,0.5382367179215488,0.6439995432390158,249.82418083663504,2.2692520468107933,5.174232843108819,21.442598293318376,20.178237666774216
2025-01-06,09:00:00,3.3091101641766114,0.4087341710980964,239.85517569548136,11.706787982935698,8.688066380132195,2.0535135769805035,12.487589462765175
2025-01-06,10:00:00,2.7957605173182847,0.02538635566034486,236.73350252110075,8.785936276045593,14.468956357000021,12.530009874509842,17.09866112666756
2025-01-06,11:00:00,1.7215929575890163,0.15615259736619036,241.9195153071774,13.17801135734487,0.18108323160741957,3.490754554934876,25.808743033786556
2025-01-06,12:00:00,1.1592595203352554,0.7159722288473975,233.95616836851156,15.27559739489467,11.789079789693943,18.383875066095314,29.80858970763338
2025-01-06,13:00:00,2.356883442719954,0.6589239419101514,221.80427027802355,3.0059986631057893,12.265833697747581,28.154464746424637,9.288987636053726
2025-01-06,14:00:00,5.686003371518855,0.02709599250348349,236.8689044763373,4.82907578784615,12.75376493791871,19.853331974149157,16.213014425878136
2025-01-06,15:00:00,2.277616126114154,0.22197216193294944,248.7287585351614,14.848775118359782,4.840441599617544,2.304091449432646,10.766462839665166
2025-01-06,16:00:00,3.3533484195885137,0.2310747965880714,225.2590882707298,9.892849122971139,14.281054467562535,10.639986149552485,7.945264554474765
2025-01-06,17:00:00,4.366604273923478,0.6718927435987284,240.70014672461997,18.770990213637305,1.8278297266355281,16.519901383225545,31.335488799833534
2025-01-06,18:00:00,2.4999628130861167,0.019710537754364155,226.0280106597717,17.002707917614615,3.9854067293360163,12.096232683997567,36.370107777479696
2025-01-06,19:00:00,5.844801454965284,0.10410858198457384,236.07483053419244,21.448900348767857,17.54940093308964,25.00932031425517,14.809287427383069
2025-01-06,20:00:00,5.793460122181612,0.7999160853731894,222.90029348940158,17.92733501339218,14.774463014531328,24.440130141299676,30.051156974950676
2025-01-06,21:00:00,1.8848026270395029,0.1785446620543336,233.51112808774556,11.888414779973408,0.274911080226905,18.354930603096644,35.87981157457644
2025-01-06,22:00:00,3.23486678240812,0.6527461078518747,242.6848998668574,17.478232315071946,4.967525207396005,11.203738353981157,33.84496842120926
2025-01-06,23:00:00,2.154830703992233,0.23818278104672652,230.42714572716946,8.333767007874627,4.288129659863291,7.660091212897324,7.312535541569036
2025-01-07,00:00:00,2.0666227190760718,0.09944139275934516,239.94735173461655,9.04521047189889,5.4161265607394515,3.1762295463938797,38.251675260534455
2025-01-07,01:00:00,0.7028782104499304,0.24317219099945409,243.86349882369188,20.146658678178248,4.951195405597728,10.646930504596622,15.067057617178499
2025-01-07,02:00:00,3.8526038368894326,0.7222669318556592,247.81533458438358,12.26764887723639,1.2505259148569148,12.395175516231586,13.569626446953453
2025-01-07,03:00:00,3.264734627758738,0.8556964681062857,227.03926245566362,20.362747831922107,9.178810331936408,20.27468775312221,2.4972530911112134
2025-01-07,04:00:00,0.7831331318749415,0.8302198645669916,231.97947747427924,20.915714594370403,14.654669495723303,19.744794728927204,19.44694616419532
2025-01-07,05:00:00,2.032555553301363,0.3971835296184548,224.57248039991254,21.723933766209527,12.134634494348727,2.1032441892377083,4.360544625637148
2025-01-07,06:00:00,5.495462372816595,0.6680851365706462,249.77450506475125,23.08261042434777,13.457433371961596,11.857779462934733,9.94159283709704
2025-01-07,07:00:00,1.8175903986683484,0.20498429541582097,247.81002903772887,11.912660071805814,1.622983570724783,5.4533660165208575,12.677704870691255
2025-01-07,08:00:00,1.296921796501727,0.29314773026101326,236.19871390841678,9.333936821386192,19.029814203535743,4.7043811595041705,32.353052939667364
2025-01-07,09:00:00,3.1919901815265965,0.8963358185211198,245.26099883129262,15.390571171664618,16.769836676860496,24.819064492117377,35.01954601583586
2025-01-07,10:00:00,5.921077497608304,0.013001923510736035,235.62873931816125,10.536965739065435,16.101806369913255,1.257456501487726,12.098652698458787
2025-01-07,11:00:00,1.8313039933132522,0.08550853085446808,238.7075706400828,15.824705836405357,16.45967610083535,12.57548627706364,34.347924849782956
2025-01-07,12:00:00,4.196745510732332,0.20788625514602732,222.6737329634805,18.228474840807966,18.654210162655225,5.046109672995546,34.28923749479164
2025-01-07,13:00:00,4.688907884307946,0.026532203873819715,242.65811261490424,17.83331542531915,10.885079322273954,26.37990647035422,30.58603801539494
2025-01-07,14:00:00,1.807006491958198,0.18143543508979731,223.83140450905705,10.614716401462791,4.005640357352518,16.711215398251053,5.8678045606072615
2025-01-07,15:00:00,4.505189917365228,0.5830415609696922,244.78202890757586,5.837784639071315,12.335672157050823,6.941419091305441,27.61291387602916
2025-01-07,16:00:00,2.522807229955893,0.42142455059249795,243.46084263011159,11.902174784630773,14.85762987335878,15.072818614991291,37.80096258322275
2025-01-07,17:00:00,3.977682068264687,0.8926717110769748,241.2623409322893,5.279665313883901,14.758347867080507,21.944590791093475,27.30161915068628
2025-01-07,18:00:00,3.984413409184921,0.8174435617384409,221.08481141574288,22.47223180922759,10.428980483337602,28.743540267583015,13.264673964313358
2025-01-07,19:00:00,3.446760762411172,0.34181735169787597,229.09385067835987,9.955181596970721,1.369174386671561,6.613380127362568,20.02317269723325
2025-01-07,20:00:00,0.9965937352992457,0.2594234334312925,227.8933770973253,5.552574186136447,7.422258768602557,26.585453163880352,25.829001734042144
2025-01-07,21:00:00,5.094163725740809,0.3796924081672669,230.80409222414556,2.58529847783227,18.415332169267145,28.029123425024707,20.42281634914014
2025-01-07,22:00:00,2.264290357344547,0.5902949425148077,222.62928240291515,16.853914884589138,11.68897819514852,27.492616335961987,4.798117669238793
2025-01-07,23:00:00,1.5258518071991982,0.26806364082287626,248.1087346909319,16.648753301459095,10.766638865114269,19.062430705857295,12.482561786080826
2025-01-08,00:00:00,0.7242632785512015,0.624148907849134,236.6140672213713,9.83389583136971,5.37707028764387,18.89461963304123,32.0958412221453
2025-01-08,01:00:00,3.74991118753533,0.4094116521912404,229.1657293197407,3.649373443495973,7.368978398331578,12.096318995514682,34.456721843820695
2025-01-08,02:00:00,4.226603990132553,0.5520471808519802,231.9094455122285,11.421464582590337,17.906921783063385,22.571936469113638,5.492001308622809
2025-01-08,03:00:00,0.5912330591032089,0.4361265291353167,233.41607621514507,9.158002386458051,13.329260950536714,15.938820550527957,38.09547009594898
2025-01-08,04:00:00,3.3165118206460455,0.29446575954191767,238.01783000081852,17.573774713905216,15.747740535046656,20.323142136848833,13.152904713944373
2025-01-08,05:00:00,1.7457267635886589,0.9484533069621567,235.47038283089495,15.932922737411879,9.086908461353103,12.853737115463863,26.492549549228798
2025-01-08,06:00:00,4.048450347251974,0.7636057941597608,247.58175919643253,10.385655748543419,12.604944389123158,21.94489392129417,30.073005838267246
2025-01-08,07:00:00,1.4590153595274529,0.14011317576645255,234.9089044871749,7.011528747864772,4.96767217486415,24.734145528136473,32.477849385515334
2025-01-08,08:00:00,4.300157559563562,0.8684679758979128,249.76474044469938,24.724827221578614,14.109216605669726,4.393087698084484,37.82998808903721
2025-01-08,09:00:00,2.6270444046529557,0.48743119824951364,245.54274873235286,12.442037287510642,8.552026674066745,24.98789146722684,12.516781921152905
2025-01-08,10:00:00,5.65201493805204,0.8945522268940914,226.2553154307201,17.830307422945452,8.850910296294911,16.208895953709217,34.34025818206218
2025-01-08,11:00:00,1.2563651928029629,0.7998552559473152,247.9178564393175,5.232718254302298,12.986446491537633,25.33997727270673,5.2674761374482815
2025-01-08,12:00:00,2.3758649307764217,0.42521350446923345,223.49099193656428,13.16856309216615,18.725612429378533,12.939051190230439,28.201636254143708
2025-01-08,13:00:00,1.1241043668232398,0.022469308320117398,244.52349125473575,2.6333445569977063,1.2801269321724185,11.371214561491051,29.679109180559436
2025-01-08,14:00:00,5.585814900532095,0.2686773593849461,231.4186988042974,13.625467711940349,16.494864746940152,27.451821975516673,27.10892964805282
2025-01-08,15:00:00,5.325366443595396,0.5416342146608669,246.33922961335207,24.172400363707155,5.847662208243863,7.535078026452039,10.09258944540612
2025-01-08,16:00:00,1.9186789524333558,0.6334782198261473,246.0417007032235,10.836754398673405,8.878389090127556,25.326369758584292,34.921725880608136
2025-01-08,17:00:00,4.129912253187985,0.2578876854332023,244.17776200352864,2.8969082892229663,0.4382665755001791,14.520617175282123,6.7543385348158
2025-01-08,18:00:00,4.994722101106687,0.13935607407282413,243.70091308921184,2.7119831911449013,6.020921556686261,15.422863276537791,2.1453916608332335
2025-01-08,19:00:00,3.553604463797043,0.8349302367992991,229.14037417294122,10.923695478777999,10.052624852602609,9.254048444684521,28.698599624476486
2025-01-08,20:00:00,3.4130781809580357,0.9844021807035521,222.42757849153756,5.680573538653463,1.1235215469487803,17.19126601857047,19.01902860930935
2025-01-08,21:00:00,1.8301875999524841,0.5256901823026858,232.08940536295484,2.537098215548276,9.821914587663302,9.756335888286339,33.96392079834704
2025-01-08,22:00:00,1.0120652229324456,0.1716792858483035,225.20573544959527,19.392913120854068,18.542212577168545,1.1780824272495694,15.335885642330357
2025-01-08,23:00:00,5.434686668743297,0.27230732651936895,240.84853266707384,12.546029204283485,2.1078643621561044,8.159958160330682,6.731143540308513
2025-01-09,00:00:00,5.452299314398317,0.018390676547466733,230.38299179613358,8.652629755371054,15.288814561510087,0.19137130219772036,33.457687698794786
2025-01-09,01:00:00,3.982058015002974,0.914298806560499,249.26830602579744,22.701913209379057,8.193421067519854,29.3506436117057,21.95638526560287
2025-01-09,02:00:00,2.3646638507678537,0.11775108289014113,239.22916232035996,4.671196084612089,13.10347429048676,28.972416294592424,7.5678316956141956
2025-01-09,03:00:00,2.420652660369635,0.5765164755142536,244.67441690903084,23.986133065972343,5.204731959704587,11.85465892416915,28.81535994345783
